left_armpit,right_armpit,label,phase,split
39.98804072395536,26.086569471517763,0,up,train
39.39496154137258,24.324486083184986,0,up,train
34.29797655466375,37.40063333557934,0,up,train
115.40343207747709,88.34829740900602,0,up,train
38.53780081423061,89.63409587083186,0,up,train
111.89082294137626,89.12419849960932,0,up,train
91.72045773607546,105.19162194125101,0,up,train
107.12869556143524,83.55153738981551,0,up,train
18.76072172836494,18.729938447578625,0,up,train
22.10509404637936,14.477757353484721,0,up,train
30.665988450750742,23.10541277499622,0,up,train
76.29056594030993,119.92665183131551,0,up,train
157.74489582221796,152.034926335548,0,up,train
153.86747076978048,175.7611844673223,0,up,train
170.57500141392157,178.17166414927453,0,up,train
170.12591055965615,160.57749650595647,0,up,train
19.37889241965278,12.619868091783815,0,up,train
17.506901773860726,17.652568665705747,0,up,train
23.769519728065113,20.52467336540885,0,up,train
12.868219281201824,18.549396679593126,0,up,train
12.075319636935593,15.880789755953643,0,up,train
21.04527094236017,19.579189466716556,0,up,train
15.090782897454329,14.926839565917001,0,up,train
15.067096192429423,16.992354446798416,0,up,train
26.368384254928547,17.248550854179644,0,up,train
7.807669337152967,13.02576928273997,0,up,train
8.618373992146214,12.073610004957265,0,up,train
24.331951764062616,18.68463867471438,0,up,train
19.78870414747464,13.311589457243512,0,up,train
26.888106643164548,15.806602946262645,0,up,train
30.92498128858378,18.234966140764055,0,up,train
17.558975588810828,11.929356298105397,0,up,train
20.066734821257043,16.30091509415818,0,up,train
39.28421483746789,14.79492113374874,0,up,train
28.403507457402036,17.323265024627364,0,up,train
32.910390119545745,18.946348821908682,0,up,train
33.248915162376754,19.433003897819475,0,up,train
26.726756750966974,19.41400091318945,0,up,train
42.25518285039669,20.685297494204683,0,up,train
31.25848243278226,25.148604130095237,0,up,train
28.466508084459743,21.920319572056933,0,up,train
28.401095945321494,32.47292578251963,0,up,train
30.14768505789124,15.76277189264191,0,up,train
25.371153738646917,15.356889825913338,0,up,train
31.71564238036294,14.831700664131567,0,up,train
17.31204014451711,110.26381810936097,0,up,train
61.052237005528326,80.56751669640231,0,up,train
14.974234456974077,30.04170141761661,0,up,train
36.96680483431296,125.53378722535491,0,up,train
21.32211195857648,15.070412493105602,0,up,train
9.908991232977526,11.248097397712376,0,up,train
20.343759335740096,15.794539583256702,0,up,train
17.03647598225811,15.56708371828823,0,up,train
23.96426690586856,84.42729361336374,0,up,train
16.57174696186488,23.492716680082285,0,up,train
14.501332694932437,21.68752038125044,0,up,train
12.088616099686664,21.391127564170525,0,up,train
5.453441433467432,16.90187651644044,0,up,train
30.267462065877883,21.807085837014775,0,up,train
104.45692025806079,109.28074206221814,0,up,train
0.15040948254505507,11.455460932436575,0,up,train
7.299616026842616,14.900298093109924,0,up,train
18.27323686280263,23.835134568829258,0,up,train
22.686259425504296,18.169170561598758,0,up,train
7.394986557859181,22.223448053346132,0,up,train
10.086100265232375,17.058661596728722,0,up,train
13.146723665503206,18.22128131694031,0,up,train
21.479259643836567,17.336182047234033,0,up,train
10.667897387305743,17.86501186692927,0,up,train
26.04702475835736,14.730221528037173,0,up,train
27.968523942227474,25.545866029784317,0,up,train
20.863505781074934,19.237670605803032,0,up,train
34.228268026047466,22.699152429448535,0,up,train
26.058284080292918,21.020377305647376,0,up,train
26.82287874165542,22.206400511131104,0,up,train
31.227519707527293,20.96096208826771,0,up,train
30.358542937733443,23.090311711796836,0,up,train
25.764450385219522,13.094641930733518,0,up,train
26.055539738892627,12.975624476475152,0,up,train
41.15905414294878,28.144165140030847,0,up,train
32.77888263960479,17.113965999054425,0,up,train
78.54087138201983,121.37802342942592,0,up,train
54.469460849516835,136.5383007663592,0,up,train
33.87586144145717,22.071676000899345,0,up,train
18.496804134361867,16.8946572955224,0,up,train
23.858252631404046,19.766107777770802,0,up,train
10.256167754816142,17.18991906594731,0,up,train
10.590449746182511,14.976417102384943,0,up,train
32.21419951355666,18.739873795505535,0,up,train
28.86693237601143,22.587963250141108,0,up,train
46.54310602352044,22.872751503054115,0,up,train
19.34629001451446,22.704182345038056,0,up,train
25.422518997951368,17.886901610851826,0,up,train
21.954872508197468,18.842991547683734,0,up,train
26.352783656916873,19.586394358603794,0,up,train
45.27143954537029,25.21743682260317,0,up,train
36.02439718679751,19.3753975994959,0,up,train
45.609407583263724,27.977456297991086,0,up,train
31.479897655467685,23.193924015711385,0,up,train
26.495564633148348,19.625264113448328,0,up,train
30.134323419244915,24.687786982986268,0,up,train
31.604348554269727,24.939409638127312,0,up,train
30.66959440610002,16.324183585168015,0,up,train
37.30625321322619,18.731447786100073,0,up,train
8.380253992295915,8.284617767745816,0,up,train
43.392437602961955,20.187824428847016,0,up,train
13.23075982570301,13.139650990220426,0,up,train
21.39856518433154,7.991899488329822,0,up,train
38.53298067208304,19.896211102058025,0,up,train
31.472780850654758,24.59439534647172,0,up,train
36.698403076762375,18.558147418781402,0,up,train
36.40262210630911,24.622883940618014,0,up,train
72.85128613872243,114.86892562209836,0,up,train
138.9854014044093,121.07480062047195,0,up,train
19.63247411246975,16.370080473021073,0,up,train
33.042056924863616,19.707411108439807,0,up,train
28.51177257001918,20.60303305023081,0,up,train
41.201052361025546,22.46440855769437,0,up,train
49.215253956990374,22.828901538852023,0,up,train
47.31702886847667,27.159799093703032,0,up,train
32.77448802548045,23.61576747379437,0,up,train
41.42144110481282,30.95673920502782,0,up,train
47.46323554114428,30.136779896324132,0,up,train
30.003488245281652,20.69622721180159,0,up,train
42.240889149509904,23.718135002492055,0,up,train
31.342691229682313,22.123886110732766,0,up,train
37.856356806894915,17.818562323289306,0,up,train
33.73172610153763,26.5639565164249,0,up,train
21.334785536264942,21.530875886538805,0,up,train
27.30681476345389,22.07112994358896,0,up,train
30.187451052333962,19.551275828564545,0,up,train
18.972304130951038,12.68463092463344,0,up,train
30.850591421452634,23.348169684833735,0,up,train
40.98817766202908,25.702639567484436,0,up,train
27.114861042646762,16.334593021037968,0,up,train
36.33176252534148,26.62426530782212,0,up,train
29.706160643160487,23.601797313959203,0,up,train
36.1959760101165,15.77112294560154,0,up,train
32.830781667478654,20.763459078596764,0,up,train
34.391391174448195,26.271193007610556,0,up,train
37.44250564740889,22.094934114616155,0,up,train
44.39303370729491,106.23833516606877,0,up,train
39.82498453808344,80.72382496846333,0,up,train
36.83738159452666,64.26082983603553,0,up,train
12.04036024088157,14.443658241391379,0,up,train
17.5734600751281,14.384896011425248,0,up,train
4.618209591461834,14.875122570605573,0,up,train
21.409922086706594,16.66107175575149,0,up,train
23.136181268377612,17.28290978993069,0,up,train
24.04595121645751,17.92785393258088,0,up,train
25.913223814891815,21.484144015774135,0,up,train
31.344066822699244,24.945518575139097,0,up,train
27.87025377049934,22.765910775458078,0,up,train
26.79410161867755,18.531598860621543,0,up,train
75.19552502156643,97.03457286973422,0,up,train
17.539438882972483,21.98616192283948,0,up,train
27.585391781037575,25.583922947823677,0,up,train
39.85980001548042,26.496655782125327,0,up,train
41.57449250697082,30.126723773910545,0,up,train
33.02597927125279,18.358953160179187,0,up,train
17.162929360147622,16.088649373635405,0,up,train
23.77649614505071,16.745804107905613,0,up,train
26.46250031367635,19.549848013084176,0,up,train
40.206508931644976,107.35186465221288,0,up,train
25.3870646559755,15.025976383679696,0,up,train
30.664550628147357,17.690577182114993,0,up,train
23.660033176863962,21.165404280617267,0,up,train
20.04349144679593,17.64567933453363,0,up,train
32.87042858616836,26.64674483783365,0,up,train
34.44070217455618,18.850484829109604,0,up,train
36.143959325063314,28.187473062105962,0,up,train
33.10247975742567,28.66838905027819,0,up,train
26.506872748418328,21.340119028239382,0,up,train
26.424776098681363,10.694149556810817,0,up,train
42.17942263860662,112.34306837312464,0,up,train
35.56398143012359,116.21803020123025,0,up,train
32.78847292197335,16.347647212757504,0,up,train
16.068951457767316,18.343741780497574,0,up,train
10.644568228473656,22.0428948146371,0,up,train
17.079721252991284,24.832830326122355,0,up,train
20.663677415979596,16.72446323132606,0,up,train
7.359429453018121,14.163909261180454,0,up,train
32.174939837403734,22.443744989988122,0,up,train
20.44141379554031,17.267783582401545,0,up,train
15.099365249910084,16.942463978729634,0,up,train
26.61257295710191,22.383212922826274,0,up,train
36.357185398180434,23.45269537929464,0,up,train
29.836647186919794,24.324441075931773,0,up,train
1.9105076140569854,13.402190809396718,0,up,train
12.665586830981598,19.25312854449507,0,up,train
13.848085748527833,13.12285637802244,0,up,train
25.516053917312913,18.394974652571644,0,up,train
12.916803573628336,16.21462146978569,0,up,train
27.93642436685408,21.643640967395893,0,up,train
31.906819177934945,23.211853006768436,0,up,train
40.24565716766075,21.5009678442848,0,up,train
37.10809562233817,23.989837242708177,0,up,train
21.548430397682726,16.332239336693913,0,up,train
36.86146022651683,26.893337660731042,0,up,train
37.44745756460615,24.335980531945484,0,up,train
26.820920442268676,16.98716718444962,0,up,train
38.67856494449723,35.396338438332045,0,up,train
35.91911016032516,55.86082207007907,0,up,train
42.601479487306264,82.047041588078,0,up,train
10.674308569404458,18.699958861076187,0,up,train
28.853583441935974,19.95683445420849,0,up,train
24.327491399601737,22.130566103607006,0,up,train
16.315343969329188,18.967845728737494,0,up,train
27.274483888245154,9.961585643670087,0,up,train
23.368685379037352,21.06642975029299,0,up,train
40.05777779534596,27.10536060186991,0,up,train
28.145048567714923,18.57242036089463,0,up,train
36.0036383658867,25.675164632170727,0,up,train
28.496469256887156,22.84109870638148,0,up,train
40.84271894368767,26.258355636711936,0,up,train
44.470259759366755,23.120179570036772,0,up,train
51.19021155787314,18.26601777217077,0,up,train
35.192803174473156,16.879839190855993,0,up,train
37.22544055639429,20.382584710386254,0,up,train
33.4287246602111,13.04794880373456,0,up,train
33.470431157021515,14.196328671190031,0,up,train
35.36533727970478,107.95563695695469,0,up,train
160.6355718844642,116.60193633851651,0,up,train
36.15355321252729,136.5293187931495,0,up,train
32.84649843081893,18.267280060782713,0,up,train
21.354022283449797,19.82088465636931,0,up,train
25.501173812665584,16.953242143762367,0,up,train
24.610871320540173,19.919178262605303,0,up,train
8.977583775520081,15.932207817988001,0,up,train
19.71006698238211,16.18571996084217,0,up,train
29.052279805360474,19.254854753540567,0,up,train
5.7932292266852885,10.295569097628496,0,up,train
23.649617733004302,13.421411746221002,0,up,train
24.817623129605696,21.703972290284085,0,up,train
19.04736722965948,20.33109298116755,0,up,train
25.77613017605363,18.96369737250199,0,up,train
20.698753573937356,22.685072585195865,0,up,train
20.631895671601786,20.508877676967746,0,up,train
0.2533964501976135,11.492503781414259,0,up,train
10.099591827452182,16.657634326020677,0,up,train
6.57490038803575,17.559275786249383,0,up,train
40.93207137059638,27.826526687194,0,up,train
35.13041142717566,19.24460794858569,0,up,train
20.400239831141544,11.669561318477564,0,up,train
20.175508206506656,19.13099355279331,0,up,train
26.429053442964154,20.62596204228255,0,up,train
154.48371209666553,140.36454756272502,0,up,train
40.07154497812166,24.8620513504311,0,up,train
31.971474068218438,23.88603785939599,0,up,train
43.34906897066728,23.709196842466707,0,up,train
48.55632839404657,29.769504935613604,0,up,train
123.20209941264675,121.991804126336,0,up,train
142.7579555966161,137.38225495700667,0,up,train
143.03785997971573,130.4773939307003,0,up,train
15.703578941340032,23.944117912553946,0,up,train
30.56489174950408,22.87884952898477,0,up,train
30.671457155585387,19.416864090253984,0,up,train
18.345478466510038,20.83978713222037,0,up,train
17.907976132660767,12.775094488729467,0,up,train
35.38974016806781,26.421057055996336,0,up,train
41.4925017684146,24.506300197513347,0,up,train
37.809524305768974,19.28123409267266,0,up,train
32.312104227577905,13.664415919187562,0,up,train
28.58696125144281,19.146338836398,0,up,train
36.268452193195074,20.60299805739842,0,up,train
23.60713240853292,15.130582181795491,0,up,train
27.74014448562257,22.99665920790614,0,up,train
19.245823116852964,16.96615740512961,0,up,train
36.110847293225675,14.409461751198853,0,up,train
34.308296649449105,20.763450645391814,0,up,train
35.76126374379192,17.109220129190255,0,up,train
39.25482867389638,13.01630751929257,0,up,train
36.9865158505254,12.926820436343602,0,up,train
35.92827977473316,13.827152675466234,0,up,train
43.84913076622384,15.185739590618613,0,up,train
33.87696441724238,27.23595108797095,0,up,train
34.09937085507013,24.110916800705553,0,up,train
28.72608511412743,17.557096504224145,0,up,train
22.95912877302521,17.166361783772093,0,up,train
53.90946025643087,30.9134258222861,0,up,train
42.56766390355862,27.42483594919175,0,up,train
45.995767599212314,18.031212501697066,0,up,train
50.011238521295176,20.278531930924476,0,up,train
52.90231753689242,15.473845698928525,0,up,train
52.20888282192926,29.86300590245795,0,up,train
44.895821651855584,19.569131620970545,0,up,train
38.17869899091425,31.805570045373464,0,up,train
36.88191735362369,25.729960718488684,0,up,train
35.51864418012128,23.072111270917283,0,up,train
36.00220472722905,27.829535077027817,0,up,train
56.710929220915666,20.605204947477855,0,up,train
40.698919463255216,18.29166929604302,0,up,train
24.435988193921844,13.77828957364284,0,up,train
41.022064169649205,18.334858815801365,0,up,train
26.92830997641311,13.682616948629807,0,up,train
34.43170405561736,16.490838398264867,0,up,train
37.88374101433041,14.65066452767052,0,up,train
28.63443373769863,18.52642797001517,0,up,train
31.78962184004471,23.89888319578009,0,up,train
22.09790744759212,14.17678848295144,0,up,train
33.58181534061646,19.8257424326319,0,up,train
28.722467164243987,14.354798064677588,0,up,train
35.24157655101092,26.652107060265095,0,up,train
42.3932203786885,21.237423393745583,0,up,train
26.732830573660102,18.096005823912982,0,up,train
42.55954853720016,22.78156677128674,0,up,train
24.427955319811172,16.39885145734523,0,up,train
41.64421904629314,12.434465227260477,0,up,train
38.14881869349623,19.050864941735416,0,up,train
30.032455902464466,11.66211172187565,0,up,train
38.099225350499424,25.287503181591013,0,up,train
91.15703571773375,16.460506356769695,0,up,train
103.50450759276322,74.7426541608248,0,up,train
33.44024885128874,20.561840918843316,0,up,train
48.79179694993094,27.015112238535142,0,up,train
29.972928328058572,16.021170180865784,0,up,train
17.03253389318179,11.523841949089082,0,up,train
23.94482969602369,14.24300900074905,0,up,train
30.921300640347365,21.538310750577253,0,up,train
36.60610950151707,17.001866213067842,0,up,train
34.67940597409247,19.085078239748313,0,up,train
49.240344939528434,20.33982341640688,0,up,train
40.165068013800564,15.544602003792777,0,up,train
14.803262191112294,14.072265563034065,0,up,train
53.326545372417016,20.960784370399942,0,up,train
28.305997266741944,10.579902598592763,0,up,train
41.95574507006177,16.22739765677238,0,up,train
39.34095960988252,22.297789177449317,0,up,train
40.42941333482951,18.921245505241327,0,up,train
33.31472864960884,22.76537606992748,0,up,train
63.52569488716611,40.6520696693795,0,up,train
57.54551309597389,49.85134119699045,0,up,train
43.695421244181425,22.1658882670245,0,up,train
33.930810431366474,17.147275510094982,0,up,train
40.48577468530366,23.971261521702992,0,up,train
39.35719891372569,25.360802452636925,0,up,train
50.545644906288096,23.358020091774392,0,up,train
44.778555788101976,25.931163580098747,0,up,train
50.78556323393339,26.72136787828642,0,up,train
48.15422804534369,13.760898820551873,0,up,train
71.60316189634806,25.860224873386446,0,up,train
30.31045964615593,15.712804791186926,0,up,train
64.52189616608304,24.821427075036944,0,up,train
42.712255002420854,15.605798320153896,0,up,train
53.20204531462193,18.189180096474914,0,up,train
70.88937347572421,19.585840163789232,0,up,train
33.6116098848607,18.96230770598885,0,up,train
44.79888188092532,27.055188215571377,0,up,train
157.1814044664074,135.5674537402532,0,up,train
164.88230708190338,167.2343511117857,0,up,train
157.67878969378847,152.98470949755585,0,up,train
148.92301453767197,153.02658078422976,0,up,train
165.77142612106886,146.6070579889227,0,up,train
142.67445290359578,128.7235466459774,0,up,train
137.88784527666937,152.60890897502193,0,up,train
153.99034343939235,152.81455970886736,0,up,train
27.27578275436181,18.01746067987989,0,up,train
27.046790240950973,18.808545398510432,0,up,train
25.48671824131806,19.918112436599717,0,up,train
38.86588833707044,28.467116753967787,0,up,train
26.676446474881235,10.79021723461607,0,up,train
29.360920833170546,24.22165846722765,0,up,train
33.83883085249933,17.773509728090463,0,up,train
34.82620237500873,18.72479835778718,0,up,train
19.52146943365043,19.519894835731513,0,up,train
23.950687548873052,15.862273930640034,0,up,train
29.32052436451729,22.64298006003751,0,up,train
23.051342991843384,16.670477709663743,0,up,train
34.11587655277642,22.829799774206965,0,up,train
21.27165110861382,82.03646115891593,0,up,train
52.58606309597225,139.86216577446024,0,up,train
159.79387330466287,151.9866259172535,0,up,train
168.6569240828484,136.7613647744316,0,up,train
80.12297129445598,15.466984508896564,0,up,train
66.80001290639164,26.103574453697068,0,up,train
28.773415703609693,11.323284989229892,0,up,train
30.564783665953815,18.33953243873239,0,up,train
45.63772452057111,21.676985878677165,0,up,train
40.936689569276524,28.200895062712554,0,up,train
39.8650160028647,28.090234538749097,0,up,train
27.549915605595,23.836097619080945,0,up,train
29.154967717963945,21.327272599613178,0,up,train
35.866222681695305,20.260219654744656,0,up,train
38.648462195191634,27.376955395772956,0,up,train
34.336782892981496,23.941442157301196,0,up,train
34.151848277316454,17.86326579397705,0,up,train
30.583056397242913,20.798371940486767,0,up,train
44.60910387567437,22.29723023750395,0,up,train
43.43140009831625,25.149708931361708,0,up,train
45.26866068100215,28.146256497578094,0,up,train
31.0825260192344,15.561086967912466,0,up,train
33.77809984615089,17.42881250853024,0,up,train
33.756768760183256,22.437366438276676,0,up,train
32.697258123900355,19.413745286618862,0,up,train
28.900756668337756,19.71003526435909,0,up,train
38.137753267357574,19.82076107740196,0,up,train
43.94193483057263,31.263592468893115,0,up,train
49.72387787886051,26.733503086639768,0,up,train
51.86172536972583,33.1107734073324,0,up,train
46.84356289558331,68.45295383817573,0,up,train
86.01320576668566,33.08483987084733,0,up,train
57.55617322982482,24.823806431615733,0,up,train
77.30359244200824,26.792605298149304,0,up,train
67.53390205529192,19.87588234811921,0,up,train
48.14067878301363,25.81684866463475,0,up,train
51.12496368493522,19.097003684096137,0,up,train
49.9107673046678,26.30736892039949,0,up,train
53.994529051350355,30.825001441937978,0,up,train
78.07610673982182,74.2510031434569,0,up,train
47.95991146828458,23.125068596399636,0,up,train
37.14333003260729,19.77211727262752,0,up,train
39.15591286211016,22.169963415719565,0,up,train
44.1811576292561,21.536113865346202,0,up,train
43.46743065693679,30.89283809240026,0,up,train
49.51856636667803,23.99498457049616,0,up,train
36.8262072241158,23.83242397454075,0,up,train
33.76087368854725,23.09233622222759,0,up,train
52.221666275405454,114.11906524716925,0,up,train
27.321765059499114,121.6862994684105,0,up,train
20.721890213607484,22.023345133436674,0,up,train
26.361683400902884,16.72811164670265,0,up,train
14.006427961825347,24.28094305397286,0,up,train
15.730236920762218,21.590740643210815,0,up,train
18.06466771358226,14.37128069227385,0,up,train
40.485240575111675,25.709300859385753,0,up,train
27.69591746503246,16.508125308900016,0,up,train
36.919890532904134,21.687955028991922,0,up,train
53.374273539627694,28.99420248114754,0,up,train
50.696309480938176,24.965812095935142,0,up,train
45.274779256264154,18.7045036826247,0,up,train
38.31562530953515,25.660860203687996,0,up,train
44.93366139617345,26.342313885689936,0,up,train
37.913872473130496,22.544288859316776,0,up,train
40.85543257446395,21.163140660742243,0,up,train
31.85704911807808,13.049783341388611,0,up,train
41.168464227418454,22.66328185142614,0,up,train
40.87734703630763,29.05566554139951,0,up,train
42.178369064224064,26.021054395921627,0,up,train
42.89388728056158,24.90428498650502,0,up,train
86.18279623394263,60.772697467281844,0,up,train
44.589147772745946,68.6941129761108,0,up,train
22.94339159112722,10.370886706363688,0,up,train
17.87807377428998,18.25657347306054,0,up,train
29.187226203168613,24.963506754805387,0,up,train
29.34060860970346,13.39675360806321,0,up,train
27.779061293054607,15.888318663684972,0,up,train
33.337324247941545,24.3189263978059,0,up,train
13.303304357491227,121.20720870034725,0,up,train
19.324308570895486,13.120778679749765,0,up,train
15.422669063509447,17.21232250339773,0,up,train
28.89552682420154,15.248303170471555,0,up,train
39.65804291581996,29.150036229647753,0,up,train
35.01972477212103,20.6711924590506,0,up,train
65.25580980129004,22.163062629934075,0,up,train
